artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_sec,time_signature
Mac Davis,Stop And Smell The Roses,37,0.528,0.421,2,-16.302,1,0.0858,0.232,,0.159,0.763,85.449,0.00336,4
Massive Attack,Teardrop,69,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,330.773,4
Sisters of Mercy,More,51,0.581,0.521,10,-10.988,1,0.0315,0.0153,0.0000356,0.472,0.333,128.55,503.109,4
Liz Lawrence,Down For Fun,12,0.677,0.791,7,-5.34,1,0.0307,0.00394,0.0853,0.101,0.857,102.974,155,4
Satyricon,K.I.N.G,49,0.533,0.954,9,-6.632,1,0.0505,0.00000966,0.398,0.051,0.398,129.758,216.347,4
Nicola Wincenc,SXSPLXN,26,0.317,0.905,2,-7.521,1,0.0687,0.000639,0.162,0.0721,0.197,135.822,187.2,4
Mabes,America,47,0.602,0.264,2,-9.766,1,0.0333,0.894,0.0000126,0.0893,0.243,92.727,243.956,4
The Rolling Stones,Happy,51,0.555,0.897,4,-3.469,1,0.0293,0.361,0.94,0.536,0.965,131.712,184.627,4
King Pari,Mary,27,0.669,0.719,9,-7.24,1,0.0711,0.533,0.0257,0.252,0.622,92.294,190.604,4
PRONOUN,I WANNA DIE BUT I CAN’T (CUZ I GOTTA KEEP LIVING),47,0.505,0.928,5,-5.457,0,0.0319,0.000193,0.134,0.205,0.513,138.023,170.08,4
Sara Kays,Picture Of You,59,0.654,0.404,9,-11.821,1,0.0279,0.773,0.000171,0.104,0.12,93.003,201.09,4
Humanity's Last Breath,Vittring,29,0.511,0.943,9,-5.447,1,0.0882,0.0000629,0.188,0.484,0.32,139.997,334.745,4
Lightnin' Slim,Hoodoo Blues,16,0.529,0.216,11,-17.819,0,0.118,0.979,0.2,0.112,0.561,202.703,245.203,3
Martha Hill,Grilled Cheese,34,0.748,0.596,2,-5.49,1,0.0431,0.0262,0.0000265,0.0592,0.449,130.066,203.06,4
Pain Shifter,W. B. Wooten,37,0.703,0.448,4,-11.739,0,0.0358,0.264,0.684,0.119,0.604,139.12,0.003733333333,4
Mazy,You Got Me,25,0.186,0.646,6,-5.076,1,0.0423,0.00545,,0.427,0.221,168.169,238.366,3
NLE Choppa,Final Warning,77,0.847,0.912,11,-3.129,1,0.257,0.0781,,0.142,0.88,81.486,156.895,4
Alvaro Soler,Si Te Vas,25,0.725,0.736,2,-7.454,0,0.0664,0.186,0.00000178,0.0793,0.837,95.001,164.841,4
Larkin Poe,She's A Self Made Man,48,0.279,0.723,6,-5.322,1,0.0472,0.0134,,0.201,0.455,138.174,181.625,4
Dead Nature,Hurricane,46,0.435,0.788,7,-9.185,1,0.0384,0.0000605,0.00611,0.19,0.736,165.047,193.566,4
Empty Head,Cosmic Rave,18,0.136,0.733,7,-6.846,0,0.0509,0.0011,0.00632,0.11,0.0981,86.701,248.943,4
Armik,El Arte De La Guitarra,43,0.393,0.177,9,-11.527,0,0.0523,0.967,0.908,0.124,0.612,79.177,0.004209716667,4
Brent Cowles,Lift Me Up (Leave Me Here),34,0.4,0.767,11,-3.444,1,0.0367,0.00252,0.0334,0.249,0.482,167.885,201.587,4
Eden Ben Zaken,מאורסת,35,0.642,0.893,2,-4.211,1,0.0456,0.237,0.00000957,0.268,0.588,129.985,218.24,4
Cheat Codes,Hate You + Love You (feat. AJ Mitchell),72,0.755,0.689,5,-4.463,1,0.0305,0.0693,,0.394,0.638,140.013,198.874,4
Tori Forsyth,Be Here,30,0.553,0.681,6,-6.37,0,0.0404,0.000103,0.0000144,0.195,0.611,124.978,199.532,4
my bloody valentine,Feed Me with Your Kiss,36,0.0921,0.953,2,-5.084,0,0.0949,0.00000106,0.942,0.13,0.201,164.765,234.933,4
All Time Low,Something's Gotta Give,59,0.496,0.913,4,-3.286,1,0.0449,0.0101,,0.118,0.675,165.986,189.418,4
The Rolling Stones,Saint Of Me,44,0.671,0.918,10,-5.775,1,0.0504,0.0049,0.0443,0.0895,0.494,121.541,314.627,4
The Brian Jonestown Massacre,Bout des doigts,44,0.508,0.902,6,-6.886,0,0.03,0.00131,0.796,0.111,0.557,103.71,426.332,4
There's A Place,Roo Panes,55,0.408,0.363,2,-13.949,1,0.0284,0.528,0.0538,0.0868,0.212,131.249,0.006141566667,4
Narrow Head,Ponderosa Sun Club,35,0.249,0.979,4,-4.063,1,0.0975,0.000202,0.0174,0.343,0.247,159.907,236.869,4
The White Screen,Death to Techno,12,0.607,0.821,1,-6.415,0,0.0384,0.315,0.638,0.267,0.298,120.014,279.019,4
Annie Burnell,Come Over,31,0.64,0.502,4,-11.976,0,0.0801,0.665,0.169,0.325,0.575,159.957,231.555,4
Furry Lewis,Judge Harsh Blues (Alternate Take),27,0.496,0.141,2,-13.497,1,0.0436,0.989,0.0000134,0.157,0.367,110.707,185.36,4
The Gaslight Anthem,Get Hurt,45,0.526,0.688,,-6.483,1,0.0311,0.0598,0.00322,0.0819,0.503,162.068,223.36,4
Peter Gabriel,Sledgehammer,65,0.657,0.685,1,-5.203,1,0.0334,0.0246,,0.037,0.424,96.458,313.533,4
Mohammed Rafi,Hai Duniya Usiki Zamana Usika,17,0.481,0.294,5,-16.024,1,0.0397,0.973,0.0112,0.133,0.398,114.835,0.004873116667,4
Micah P. Hinson,My Blood Will Call out to You from the Ground,32,0.521,0.0597,7,-18.558,1,0.0406,0.817,0.0000162,0.111,0.313,95.175,206.807,3
We Were Giants,Section I,39,0.454,0.993,9,-1.761,0,0.118,0.000182,0.0384,0.471,0.193,130.02,200.769,4
Rage Against The Machine,Killing In The Name,79,0.466,0.833,7,-4.215,1,0.304,0.0266,,0.0327,0.661,88.785,313.573,4
Smallgod,Sinner,58,0.836,0.595,4,-9.428,0,0.274,0.495,0.00000197,0.206,0.703,144.901,232.63,4
Fantastic Negrito,Bad Guy Necessity - Acoustic,40,0.762,0.469,6,-7.788,1,0.0402,0.686,,0.15,0.665,79.03,237.144,4
Holy Rose,Fruit Bats,27,0.479,0.754,10,-6.917,1,0.0319,0.24,0.141,0.085,0.317,95.025,0.004869866667,3
Scorpions,Tease Me Please Me,47,0.479,0.965,9,-8.617,1,0.076,0.00428,0.0742,0.113,0.237,132.682,285.4,4
Conan Gray,Astronomy,75,0.471,0.335,4,-8.767,0,0.0273,0.593,0.0000211,0.297,0.111,145.252,0.00406511667,3
Jim Croce,Time in a Bottle,68,0.544,0.265,2,-11.952,1,0.035,0.848,,0.196,0.7,133.837,146.176,3
New Candys,Zyko,35,0.23,0.737,5,-6.949,0,0.0463,0.00000619,0.86,0.296,0.202,216.194,166.88,4
Channel Zero,Help,33,0.403,0.589,5,-9.74,0,0.0327,0.0111,,0.0548,0.288,99.226,230.867,4
Marc Broussard,Love And Happiness,54,0.884,0.469,1,-9.852,0,0.0372,0.0269,0.00111,0.073,0.897,94.345,278.147,4
Mississippi Fred McDowell,You Gotta Move,40,0.623,0.151,9,-16.275,1,0.0626,0.697,0.000354,0.102,0.309,75.033,200.667,4
Yo-Yo,You Can't Play with My Yo-Yo (feat. Ice Cube),39,0.739,0.758,9,-6.128,0,0.217,0.0999,,0.0781,0.765,96.717,304.667,4
Royal Blood,Ten Tonne Skeleton,58,0.488,0.879,7,-3.329,0,0.0393,0.000488,0.00000119,0.14,0.557,86.986,187.853,4
Vieux Farka Touré,The Secret,33,0.452,0.699,11,-6.8,1,0.0358,0.705,0.00000162,0.156,0.426,149.975,269.693,4
Pink Floyd,Wish You Were Here - 2011 Remastered Version,,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,0.00557906667,4
Hozier,Take Me to Church,83,0.566,0.664,4,-5.303,0,0.0464,0.634,,0.116,0.437,128.945,241.688,4
Royal & the Serpent,Overwhelmed,75,0.804,0.323,,-11.127,0,0.305,0.308,,0.15,0.456,87.019,159.293,4
Tom Morello,"Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)",44,0.578,0.901,2,-4.83,1,0.0649,0.000747,0.0000244,0.16,0.203,122.017,193.771,4
UFO,Love to Love - 2008 Remaster,38,0.359,0.652,4,-8.206,0,0.0318,0.00171,0.0215,0.123,0.0617,129.864,436.787,3
Poh Hock,Manas,28,0.443,0.954,4,-4.786,0,0.0946,0.0000214,0.909,0.39,0.399,135.035,214.907,4
Professor Yaffle,A New Vibration - The Supersonic Scientist Sound,21,0.546,0.46,,-15.931,1,0.0369,0.0484,0.132,0.0783,0.492,92.01,274.651,4
Tom Petty,Leave Virginia Alone,44,0.62,0.63,7,-5.963,1,0.0276,0.116,0.00111,0.117,0.692,116.06,255.088,4
Project Pat,Chickenhead (feat. La Chat & Three 6 Mafia),55,0.862,0.746,7,-5.729,1,0.259,0.0105,,0.142,0.882,156.12,255.36,4
The 1975,Be My Mistake,72,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256.689,3
$NOT,Can You Help Me,60,0.673,0.477,10,-8.258,1,0.0705,0.538,0.339,0.135,0.509,179.934,173,4
PJ Harvey,This Is Love,52,0.59,0.685,,-5.216,1,0.0282,0.0000658,0.0000308,0.165,0.425,112.411,226.667,4
Crime Mob,Knuck If You Buck (feat. Lil' Scrappy),61,0.865,0.844,8,-4.946,1,0.311,0.0582,,0.373,0.755,150.09,205.12,4
Dance Gavin Dance,Tree Village,48,0.17,0.89,4,-3.581,0,0.0521,0.0166,0.000102,0.107,0.233,178.464,201.987,4
Marwood's Fall,Glory,,0.497,0.97,6,-3.796,1,0.119,0.000246,0.0162,0.104,0.359,133.981,218.633,4
Utro,Подсолнух,38,0.588,0.773,6,-5.529,0,0.036,0.136,0.0592,0.115,0.943,133.986,222.412,4
Badflower,Ghost - Acoustic,54,0.669,0.517,11,-5.97,0,0.0345,0.424,,0.155,0.354,140.931,269.323,4
Izhar Ashdot,מידע פנימי,12,0.818,0.604,,-8.061,1,0.0743,0.0656,,0.0635,0.767,113.067,208.938,4
Robbie Dupree,Steal Away,57,0.676,0.624,2,-9.213,1,0.0345,0.434,0.0398,0.576,0.661,122.261,206.733,4
iann dior,shots in the dark,,0.58,0.651,6,-5.537,0,0.0459,0.0275,,0.102,0.562,157.888,188.584,4
Brandtson,Earthquakes and Sharks,36,0.655,0.703,1,-5.218,0,0.0296,0.0102,,0.411,0.893,112.047,177.027,4
Gas Giant,Too Stoned,36,0.186,0.811,1,-3.859,1,0.0403,0.000119,0.0439,0.0984,0.164,148.019,371.984,4
UPSAHL,Young Life Crisis,51,0.598,0.79,1,-4.49,1,0.0711,0.133,,0.119,0.716,144.069,156.987,4
Mötley Crüe,Kickstart My Heart,76,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,282.653,4
Marina Maximilian,Ur (Live),16,0.414,0.265,4,-16.28,0,0.0501,0.814,0.000223,0.899,0.136,113.631,241.474,4
Michael Kiwanuka,One More Night,60,0.684,0.764,6,-5.342,0,0.0254,0.0129,0.000171,0.141,0.944,107.806,233.413,4
Poison,Unskinny Bop,,0.574,0.93,1,-2.949,1,0.0414,0.0657,0.00000813,0.108,0.69,92.301,228.067,4
KillBunk,Outta Time,58,0.654,0.642,,-9.935,1,0.0543,0.209,,0.299,0.527,94.988,125.753,4
Haim Moshe,צעד תימני,15,0.522,0.55,,-7.937,1,0.0962,0.501,,0.41,0.904,146.247,250.68,4
Pharoahe Monch,Simon Says,62,0.664,0.916,1,-3.888,1,0.473,0.17,0.0000167,0.164,0.559,93.134,173.159,4
The Beatles,I Saw Her Standing There - Remastered,,0.491,0.801,4,-9.835,1,0.0361,0.27,,0.0665,0.971,160.109,0.00289911667,4
Monster Magnet,Unbroken (Hotel Baby),42,0.414,0.986,6,-3.664,1,0.0684,0.0015,0.00000153,0.687,0.518,125.097,222.067,4
Rasmus Nelausen,September Weather,48,0.371,0.337,1,-13.038,0,0.0311,0.902,0.000705,0.0966,0.194,75.967,261.469,5
Enemies,itsallwaves,33,0.485,0.875,4,-7.403,1,0.0438,0.577,0.796,0.0986,0.306,117.644,267.852,4
Tracy Bonham,Mother Mother,52,0.368,0.626,2,-7.082,1,0.0618,0.015,,0.201,0.622,174.394,180.733,4
Believe,Leah Blevins,34,0.673,0.4,6,-6.135,1,0.0263,0.172,0.0000112,0.248,0.421,80.974,0.003096116667,4
Beck,Dreams,59,0.582,0.938,1,-5.726,0,0.0392,0.000733,0.0202,0.0841,0.8,113.999,314.487,4
Dasutt,Pigeon 비둘기,32,0.684,0.757,8,-5.805,1,0.12,0.539,0.0000163,0.0661,0.595,111.977,210.314,4
Marcia Ball,Louella,35,0.486,0.873,1,-5.996,1,0.132,0.0694,0.0000872,0.306,0.511,158.559,267.467,4
Asian Doll,Nunnadet Shit,59,0.955,0.63,10,-6.648,0,0.158,0.0636,0.00000221,0.0642,0.607,135.076,214.584,4
The Oil Barons,Vitch,23,0.273,0.889,5,-7.038,1,0.0998,0.00878,0.652,0.411,0.22,130.041,358.283,4
Trapdoor,Valhöll,33,0.52,0.761,2,-6.873,0,0.0304,0.000596,0.306,0.178,0.276,118.908,358,4
Berry Sakharof,לובסטר,31,0.545,0.935,5,-2.112,0,0.0445,0.0635,0.00000128,0.7,0.561,85.034,244.252,4
Arcade Fire,Reflektor,59,0.585,0.717,11,-8.379,0,0.0311,0.0561,0.0148,0.366,0.636,111.563,450.984,4
Ruth B.,Die Fast,27,0.745,0.361,,-8.826,1,0.312,0.556,,0.0904,0.557,180.095,219.813,4
Moon Fever,Shaking off the Evil,45,0.473,0.804,10,-5.58,1,0.0515,0.00512,,0.11,0.484,142.005,233.2,4
Fangclub,Follow,35,0.509,0.715,2,-6.598,1,0.0297,0.00000815,,0.106,0.676,139.982,221.866,4
Pom Pom Squad,Head Cheerleader,44,0.525,0.922,7,-6.136,1,0.0735,0.000167,0.0000035,0.77,0.494,142.971,188.243,4
Siouxsie and the Banshees,Hong Kong Garden,57,0.614,0.721,,-8.962,1,0.0322,0.000642,0.0817,0.167,0.708,146.629,175.907,4
NEW CITY,Losing My Mind,48,0.685,0.672,7,-6.588,1,0.0314,0.0277,0.0156,0.118,0.933,127.013,230.351,4
Roni Dalumi,12 בלילה,33,0.698,0.565,6,-7.11,0,0.0878,0.237,,0.202,0.489,126.006,169.555,4
evighet.,Bibo No Aozora,43,0.131,0.146,8,-15.946,0,0.0377,0.932,0.951,0.117,0.0796,92.425,0.003300516667,4
whenyoung,Given Up,31,0.506,0.832,7,-3.913,1,0.0596,0.00154,0.0000215,0.087,0.32,140.903,195.587,4
Latin Guitar,Beautiful Sun,40,0.927,0.228,8,-13.257,1,0.0908,0.893,0.88,0.1,0.418,97.003,0.003407216667,4
The Spencer Davis Group,Gimme Some Lovin' - Single Mix,,0.493,0.688,7,-8.143,1,0.0321,0.0126,0.256,0.38,0.533,147.403,0.00289955,4
The Silverblack,Prototype,38,0.571,0.985,10,-2.051,0,0.0848,0.0234,0.0000208,0.433,0.425,95.003,208.47,4
Vision Of Disorder,Living to Die,49,0.248,0.881,5,-5.147,0,0.076,0.0000476,0.0000372,0.101,0.347,102.913,246.467,4
Osher Cohen,מי עוד יחבק,46,0.651,0.398,3,-9.182,0,0.0625,0.568,,0.171,0.592,77.991,232.308,4
Faith No More,Epic,69,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293.653,4
P.O.D.,Youth of the Nation,71,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256.24,4
AC/DC,Moneytalks,65,0.649,0.903,7,-3.677,1,0.0318,0.000841,0.000351,0.122,0.412,121.841,225.947,4
The New Pornographers,Challengers,46,0.596,0.392,2,-9.145,1,0.0283,0.867,0.0513,0.11,0.304,83.315,211.533,4
Daniel Ness,Live A Lie,18,0.44,0.502,3,-11.213,0,0.0372,0.181,0.431,0.123,0.427,154.161,214,4
Counting Crows,Mr. Jones,77,0.578,0.817,,-6.542,1,0.0363,0.183,0.00000306,0.285,0.726,141.621,272.293,4
Kenny Wayne Shepherd,True Lies,50,0.367,0.769,9,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186,348.04,4
Pete Rock,Grown Man Sport,64,0.801,0.757,7,-8.01,1,0.316,0.478,0.0000132,0.163,0.607,88.025,276.373,4
Lizzo,Good as Hell,75,0.668,0.892,5,-3.001,0,0.0645,0.298,,0.735,0.478,95.927,159.011,4
Dehd,Flying,44,0.397,0.512,8,-6.734,1,0.0307,0.241,0.00391,0.1,0.0765,127.401,226.679,4
Prophets Of Rage,Prophets Of Rage,54,0.621,0.935,5,-5.516,0,0.0366,0.000785,0.00191,0.242,0.885,99.981,190.181,4
Chelou,Real,34,0.494,0.447,4,-11.58,0,0.0292,0.823,0.117,0.179,0.196,146.072,226.444,3
Conway the Machine,Scatter Brain (feat. Ludacris & JID),65,0.855,0.478,1,-8.698,1,0.107,0.0684,,0.111,0.355,135.987,209.118,4
Fearless Motivation,Watch Me Bleed,46,0.554,0.681,6,-9.261,1,0.0462,0.0184,0.00523,0.347,0.218,78.014,177,4
Nelly Furtado,Maneater,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,0.004314883333,4
MEDUZA,Paradise (feat. Dermot Kennedy),89,0.632,0.595,8,-7.644,0,0.0401,0.0689,,0.209,0.435,124.114,167.903,4
Steve Lacy,Dark Red,73,0.603,0.783,6,-4.023,1,0.062,0.449,0.00000796,0.119,0.775,172.041,173.104,4
AWOLNATION,Sail,75,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,259.093,4
Merle Haggard,If We Make It Through December,46,0.741,0.29,,-14.311,1,0.0381,0.716,0.0000608,0.276,0.596,95.074,0.002728883333,4
Fontaines D.C.,I Don't Belong,50,0.657,0.716,9,-7.76,0,0.0264,0.2,0.000728,0.173,0.513,112.045,271.107,4
EllMatic,Irreversible,42,0.729,0.78,1,-2.972,1,0.258,0.0646,,0.27,0.562,87.34,171.061,4
Sydney Sprague,quitter,26,0.382,0.537,7,-6.243,1,0.0298,0.0294,0.00196,0.128,0.198,149.953,193.44,4
Sarit Hadad,היית איתה,25,0.762,0.699,4,-5.668,0,0.0496,0.0647,0.00000217,0.056,0.517,120.121,185.497,4
Nena,99 Luftballons,73,0.575,0.555,4,-7.495,1,0.0453,0.103,0.0000013,0.111,0.504,95.361,232.467,4
Money Jake,No Lights,30,0.842,0.457,7,-10.627,0,0.333,0.121,,0.121,0.459,139.997,205.793,4
Dayglow,Balcony,13,0.702,0.827,11,-5.588,0,0.0778,0.000381,0.568,0.0333,0.977,150.019,151.267,4
The Bronx,Superbloom,44,0.468,0.971,4,-5.928,0,0.0762,0.00000571,0.353,0.303,0.415,108.102,174.428,4
Suspect OTB,Bruce Wayne,34,0.517,0.799,10,-6.235,0,0.262,0.000209,0.00332,0.885,0.476,140.009,279.43,4
the McFaddin,SHIVER,24,0.67,0.425,6,-8.648,1,0.0365,0.543,0.00277,0.0861,0.204,129.978,178.268,4
SUPERBEE,24 HOURS,43,0.456,0.84,10,-3.253,1,0.274,0.0315,0.00000998,0.199,0.283,143.138,152.608,5
Derya Yıldırım & Grup Şimşek,Deniz dalgasız olmaz,29,0.641,0.834,5,-6.329,1,0.0239,0.108,0.0000481,0.101,0.842,96.223,218.227,4
Jonah Tolchin,Thousand Mile Night,48,0.584,0.35,2,-13.942,1,0.0471,0.228,0.0719,0.0944,0.498,140.652,235.173,4
Orla Gartland,More Like You,58,0.883,0.431,2,-10.128,1,0.0434,0.591,0.00039,0.104,0.768,127.949,219.72,4
Milky Chance,The Game,3,0.723,0.769,5,-5.281,0,0.053,0.207,0.00082,0.0806,0.947,75.023,213.28,4
Gregory Porter,Concorde,52,0.436,0.622,,-5.67,1,0.0325,0.0615,0.0000208,0.135,0.311,87.947,234.6,4
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,0.696,0.817,1,-3.862,1,0.109,0.075,,0.187,0.782,98.064,216.409,4
Ghetts,Fire and Brimstone,46,0.846,0.511,1,-8.116,1,0.263,0.0375,0.00000514,0.147,0.346,136.964,190.773,4
Westlife,I Will Reach You,1,0.375,0.753,11,-5.955,1,0.0331,0.111,,0.208,0.455,170.243,0.003354,4
Nappy Brown,Don't Be Angry,,0.369,0.537,,-8.551,1,0.0436,0.811,0.0000375,0.216,0.943,164.275,147.54,4
Quando Rondo,Purple Baby,59,0.732,0.728,6,-7.388,0,0.406,0.014,,0.19,0.691,157.819,183.909,4
SHIGOLA,וואו,24,0.671,0.795,7,-5.666,1,0.196,0.00663,,0.187,0.565,170.1,165.913,4
Anoyd,Rey Mysterio,41,0.695,0.521,6,-8.212,1,0.434,0.0461,,0.107,0.357,103.632,138.462,4
Trash Boat,Shade,44,0.476,0.974,6,-3.541,1,0.0748,0.000411,0.768,0.42,0.384,95,205.133,4
Pretty Vicious,Cave Song,49,0.472,0.922,9,-3.822,1,0.0837,0.000364,0.00000307,0.286,0.456,104.872,141.009,4
Little Snake,FEVER DREAM,30,0.277,0.552,1,-10.329,1,0.133,0.048,0.0219,0.101,0.0495,101.348,299,4
Matt Simons,Self Control,22,0.862,0.354,1,-15.863,0,0.0954,0.0134,0.0441,0.321,0.925,117.009,186.667,4
Shalom Hanoch,עיר זרה,22,0.541,0.316,9,-18.362,0,0.0338,0.458,0.024,0.111,0.199,130.026,333,4
Shlomo Artzi,גבר הולך לאיבוד,32,0.453,0.277,2,-15.625,0,0.0398,0.916,0.000274,0.0839,0.139,122.627,310.827,4
Sridhar Varadarajan,Snowfall,18,0.443,0.685,2,-6.231,0,0.0302,0.606,0.283,0.14,0.171,157.847,185.685,3
Santigold,Chasing Shadows,42,0.742,0.575,,-5.55,1,0.0487,0.227,0.00000177,0.176,0.583,76.494,195.333,4
The Fall of Troy,Knife Fight at the Mormon Church,32,0.485,0.97,3,-7.014,0,0.0609,0.00000407,0.165,0.28,0.572,101.99,254.678,4
AnTgry,Love & Affection,34,0.842,0.87,5,-8.437,0,0.235,0.00588,0.00988,0.338,0.801,124.029,185.806,4
John Coltrane,Freight Trane,32,0.589,0.519,5,-10.936,0,0.0415,0.758,0.0000293,0.341,0.618,117.888,440.084,4
First Aid Kit,Come Give Me Love,53,0.35,0.607,8,-6.293,1,0.0297,0.348,,0.308,0.631,147.973,239.643,3
Jake Bugg,Bitter Salt,36,0.63,0.617,5,-4.894,1,0.0291,0.00055,,0.0921,0.463,124.928,187.813,4
U2,Who's Gonna Ride Your Wild Horses,54,0.432,0.679,7,-10.594,1,0.0366,0.0302,0.000435,0.053,0.414,132.678,316.427,4
Chris Stapleton,You Should Probably Leave,76,0.602,0.477,9,-8.425,1,0.032,0.268,0.000031,0.173,0.552,183.89,213.493,4
Teramaze,The Heist,33,0.268,0.962,10,-3.318,1,0.0974,0.0000103,0.000139,0.347,0.363,73.414,345.4,4
Oliver Nelson,Stolen Moments,51,0.575,0.187,,-13.081,0,0.0513,0.927,0.876,0.166,0.342,107.469,525.613,4
Surfaces,Wave of You,77,0.695,0.656,1,-6.038,1,0.0489,0.057,,0.267,0.346,90.986,213.842,4
Matthew Halsall,Together,56,0.401,0.0236,6,-18.749,0,0.035,0.978,0.579,0.102,0.163,110.519,0.01120866667,4
Yuval Dayan,בדיוק כמו הירח,47,0.474,0.452,1,-7.958,0,0.0304,0.589,0.0000286,0.1,0.254,143.709,230.08,4
Terror Danjah,TBC,26,0.753,0.419,4,-7.958,1,0.0542,0.00608,0.684,0.339,0.0695,139.967,199.098,4
Birdy,Tee Shirt - Soundtrack Version,59,0.684,0.341,9,-9.497,1,0.0272,0.837,0.0000269,0.0883,0.557,75.948,0.00265845,4
The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,62,0.624,0.396,4,-15.411,1,0.034,0.0647,0.909,0.113,0.0388,111.401,115.28,4
LASTELLE,A Letter Unread,39,0.414,0.852,3,-8.666,1,0.0817,0.000307,0.00244,0.0953,0.118,129.963,263.077,3
Blackout Problems,MURDERER,11,0.419,0.622,11,-6.239,1,0.0867,0.00048,,0.311,0.217,120.117,268.155,4
Cold War Kids,Hang Me Up To Dry,56,0.507,0.918,11,-2.815,0,0.0308,0.0179,0.0012,0.504,0.676,92.39,218.787,4
Dullah Beatz,Oil Gang,12,0.799,0.619,2,-5.324,1,0.182,0.0346,0.769,0.0908,0.341,139.837,274.29,4
Chiiild,Gone,56,0.775,0.438,7,-8.479,1,0.0598,0.654,0.0796,0.131,0.637,142.027,171.693,4
Motörhead,God Was Never on Your Side,58,0.293,0.887,3,-4.629,0,0.0876,0.162,0.00065,0.103,0.183,175.922,261.187,4
Katy Perry,Electric,76,0.615,0.701,,-4.257,1,0.0472,0.00302,,0.0471,0.251,98.073,193.543,4
Young Rog,Bullshit (with Summer Walker),54,0.77,0.611,11,-7.454,1,0.0348,0.00169,0.0135,0.111,0.896,139.983,178.991,4
Paz Carrara,Radar,38,0.736,0.337,,-12.241,1,0.0865,0.52,0.0000761,0.149,0.421,94.963,162.288,4
Gaye Su Akyol,İsyan Manifestosu,40,0.602,0.711,5,-9.887,0,0.0438,0.166,0.0403,0.1,0.646,121.875,286,4
Manafest,Save You,49,0.435,0.938,1,-5.09,0,0.0662,0.000184,0.00249,0.351,0.69,75.999,197.013,4
Merk,Deep Dive,23,0.76,0.537,9,-11.453,0,0.0388,0.544,0.0285,0.066,0.734,115.014,249.407,4
Backstreet Boys,It's Gotta Be You,53,0.772,0.901,,-3.568,1,0.0395,0.086,,0.0761,0.842,116.042,0.00295555,4
Changing Tides,Guided,27,0.388,0.835,7,-9.856,1,0.051,0.000104,0.232,0.116,0.295,136.032,253.148,4
Zac Brown Band,Homegrown,39,0.711,0.801,6,-3.742,1,0.029,0.0244,0.000113,0.135,0.956,105.006,0.003416666667,4
Ruby Waters,Difficult,42,0.478,0.589,7,-4.124,1,0.03,0.121,,0.423,0.372,180.041,176.026,4
Half Waif,Party's Over,33,0.532,0.47,1,-8.564,1,0.0718,0.775,0.0000098,0.142,0.297,152.762,203.2,4
Bonnie Lee,That's All Right,30,0.561,0.532,,-9.513,1,0.033,0.458,0.0444,0.218,0.756,108.736,339.893,1
Crown Lands,Howlin' Back Again,39,0.494,0.969,6,-2.694,1,0.222,0.172,0.00158,0.148,0.165,121.214,169.808,4
Rad Horror,Narration of a Lost Millennial,27,0.584,0.754,11,-8.482,0,0.0404,0.0315,0.856,0.127,0.398,139.964,185.143,4
Buju,Ohema,43,0.912,0.588,4,-9.555,0,0.2,0.52,0.0402,0.215,0.615,95.015,194.988,4
George Strait,Check Yes Or No,70,0.708,0.524,5,-12.644,1,0.0352,0.0551,0.00000321,0.0371,0.69,111.482,0.00334445,4
Aerosmith,Dream On,78,0.307,0.433,1,-10.057,1,0.029,0.388,0.0000908,0.332,0.224,160.9,266.96,4
Michael Burks,Little Juke Joint,13,0.425,0.618,2,-4.875,0,0.0284,0.159,0.306,0.302,0.745,102.784,360.147,4
Trampolene,Gotta Do More Gotta Be More,32,0.29,0.926,4,-4.793,1,0.0434,0.00291,0.706,0.21,0.644,88.136,157.147,4
